slug,canonical_slug,aliases,name,active,product_count,brand_review_count,brand_reviews_available,order_volume_label,order_volume_numeric,order_volume_tier,years_on_noths,months_on_noths,tenure_label,location,returns_address_full,brand_url,products_url,affiliate_url,reviews_per_1k_orders
happylittledoers,happylittledoers,,Happy Little Doers,True,34,9,True,550+,550,100+,5,,5 years,"West Sussex, GB",,https://www.notonthehighstreet.com/partners/happylittledoers,https://www.notonthehighstreet.com/partners/happylittledoers/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fhappylittledoers,16.36
interiorfascination,interiorfascination,,INTERIOR FASCINATION,True,417,12,True,550+,550,100+,4,,4 years,"Somerset, GB",,https://www.notonthehighstreet.com/partners/interiorfascination,https://www.notonthehighstreet.com/partners/interiorfascination/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Finteriorfascination,21.82
kidultandco,kidultandco,,Kidult and Co,True,13,14,True,550+,550,100+,2,,2 years,"Bury, GB",,https://www.notonthehighstreet.com/partners/kidultandco,https://www.notonthehighstreet.com/partners/kidultandco/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fkidultandco,25.45
kittykaymakeandsew,kittykaymakeandsew,,Kitty Kay 'Make & Sew',True,5,20,True,550+,550,100+,13,,13 years,"Warwickshire, GB",,https://www.notonthehighstreet.com/partners/kittykaymakeandsew,https://www.notonthehighstreet.com/partners/kittykaymakeandsew/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fkittykaymakeandsew,36.36
lvbespoke,lvbespoke,,L V Bespoke,True,23,19,True,550+,550,100+,1,,1 year,"Norfolk, GB",,https://www.notonthehighstreet.com/partners/lvbespoke,https://www.notonthehighstreet.com/partners/lvbespoke/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Flvbespoke,34.55
littleclaws,littleclaws,,Little Claws,True,3,8,True,550+,550,100+,4,,4 years,"London, GB",,https://www.notonthehighstreet.com/partners/littleclaws,https://www.notonthehighstreet.com/partners/littleclaws/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Flittleclaws,14.55
silvinasnature,silvinasnature,,London Apron,True,3,22,True,550+,550,100+,9,,9 years,"Wimbledon, GB",,https://www.notonthehighstreet.com/partners/silvinasnature,https://www.notonthehighstreet.com/partners/silvinasnature/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fsilvinasnature,40.0
lovekeepcreate,lovekeepcreate,,LoveKeepCreate,True,14,17,True,550+,550,100+,12,,12 years,"Plymouth, GB",,https://www.notonthehighstreet.com/partners/lovekeepcreate,https://www.notonthehighstreet.com/partners/lovekeepcreate/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Flovekeepcreate,30.91
mellowanxietyrelief,mellowanxietyrelief,,Mellow Anxiety Relief,True,1,7,True,550+,550,100+,2,,2 years,"Chesterfield, GB",,https://www.notonthehighstreet.com/partners/mellowanxietyrelief,https://www.notonthehighstreet.com/partners/mellowanxietyrelief/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fmellowanxietyrelief,12.73
mooandmaystudio,mooandmaystudio,,Moo & May Studio,True,67,2,True,550+,550,100+,3,,3 years,"TAYPORT, GB",,https://www.notonthehighstreet.com/partners/mooandmaystudio,https://www.notonthehighstreet.com/partners/mooandmaystudio/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fmooandmaystudio,3.64
myselfcareedit,myselfcareedit,,My Self-Care Edit,True,5,10,True,550+,550,100+,5,,5 years,"Idle, GB",,https://www.notonthehighstreet.com/partners/myselfcareedit,https://www.notonthehighstreet.com/partners/myselfcareedit/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fmyselfcareedit,18.18
natalieleaowen,natalieleaowen,,Natalie Lea Owen,True,90,17,True,550+,550,100+,10,,10 years,"West Sussex, GB",,https://www.notonthehighstreet.com/partners/natalieleaowen,https://www.notonthehighstreet.com/partners/natalieleaowen/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fnatalieleaowen,30.91
nataliesingh,nataliesingh,,Natalie Singh,True,60,21,True,550+,550,100+,12,,12 years,"Llanwrda, GB",,https://www.notonthehighstreet.com/partners/nataliesingh,https://www.notonthehighstreet.com/partners/nataliesingh/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fnataliesingh,38.18
peninsulapens,peninsulapens,,Peninsula Pens,True,8,32,True,550+,550,100+,11,,11 years,"Down, GB",,https://www.notonthehighstreet.com/partners/peninsulapens,https://www.notonthehighstreet.com/partners/peninsulapens/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fpeninsulapens,58.18
perchedbird,perchedbird,,Perched Bird,True,7,20,True,550+,550,100+,7,,7 years,"Warwickshire, GB",,https://www.notonthehighstreet.com/partners/perchedbird,https://www.notonthehighstreet.com/partners/perchedbird/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fperchedbird,36.36
pinkbamboo,pinkbamboo,,Pink Bamboo,True,1,21,True,550+,550,100+,19,,19 years,"London, GB",,https://www.notonthehighstreet.com/partners/pinkbamboo,https://www.notonthehighstreet.com/partners/pinkbamboo/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fpinkbamboo,38.18
prettytiffin,prettytiffin,,Pretty Tiffin,True,29,4,True,550+,550,100+,2,,2 years,"London , GB",,https://www.notonthehighstreet.com/partners/prettytiffin,https://www.notonthehighstreet.com/partners/prettytiffin/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fprettytiffin,7.27
purlenglish,purlenglish,,Purl English,True,47,17,True,550+,550,100+,9,,9 years,"Oxfordshire, GB",,https://www.notonthehighstreet.com/partners/purlenglish,https://www.notonthehighstreet.com/partners/purlenglish/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fpurlenglish,30.91
redhen,redhen,,Red Hen,True,4,48,True,550+,550,100+,15,,15 years,"Glos, GB",,https://www.notonthehighstreet.com/partners/redhen,https://www.notonthehighstreet.com/partners/redhen/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fredhen,87.27
scottishprintco,scottishprintco,,Scottish Print Co.,True,48,11,True,550+,550,100+,3,,3 years,"Stirling, GB",,https://www.notonthehighstreet.com/partners/scottishprintco,https://www.notonthehighstreet.com/partners/scottishprintco/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fscottishprintco,20.0
sevenyays,sevenyays,,SevenYays,True,8,7,True,550+,550,100+,4,,4 years,"Merseyside, GB",,https://www.notonthehighstreet.com/partners/sevenyays,https://www.notonthehighstreet.com/partners/sevenyays/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fsevenyays,12.73
silklis,silklis,,The Silk Boutique,True,19,18,True,550+,550,100+,12,,12 years,"Surrey, GB",,https://www.notonthehighstreet.com/partners/silklis,https://www.notonthehighstreet.com/partners/silklis/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fsilklis,32.73
thimbleandfabric,thimbleandfabric,,Thimble and Fabric,True,16,5,True,550+,550,100+,3,,3 years,"Carshalton, GB",,https://www.notonthehighstreet.com/partners/thimbleandfabric,https://www.notonthehighstreet.com/partners/thimbleandfabric/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fthimbleandfabric,9.09
thisismymap,thisismymap,,This Is My Map,True,5,57,True,550+,550,100+,14,,14 years,"Essex, GB",,https://www.notonthehighstreet.com/partners/thisismymap,https://www.notonthehighstreet.com/partners/thisismymap/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fthisismymap,103.64
thismamadoes,thismamadoes,,This Mama Does,True,4,12,True,550+,550,100+,9,,9 years,"London, GB",,https://www.notonthehighstreet.com/partners/thismamadoes,https://www.notonthehighstreet.com/partners/thismamadoes/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fthismamadoes,21.82
twistedrebeldesigns,twistedrebeldesigns,,Twisted Rebel Designs,True,63,4,True,550+,550,100+,3,,3 years,"Hull, GB",,https://www.notonthehighstreet.com/partners/twistedrebeldesigns,https://www.notonthehighstreet.com/partners/twistedrebeldesigns/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Ftwistedrebeldesigns,7.27
elytraengland,elytraengland,,Velveteen Hound and Home,True,4,43,True,550+,550,100+,15,,15 years,"Somerset, GB",,https://www.notonthehighstreet.com/partners/elytraengland,https://www.notonthehighstreet.com/partners/elytraengland/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Felytraengland,78.18
whitehorn,whitehorn,,Whitehorn,True,1,35,True,550+,550,100+,14,,14 years,"Bedfordshire, GB",,https://www.notonthehighstreet.com/partners/whitehorn,https://www.notonthehighstreet.com/partners/whitehorn/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fwhitehorn,63.64
wildivy,wildivy,,Wild Ivy,True,167,11,True,550+,550,100+,0,7,7 months,"Derby, GB",,https://www.notonthehighstreet.com/partners/wildivy,https://www.notonthehighstreet.com/partners/wildivy/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fwildivy,20.0
wisdomandwonderdesigns,wisdomandwonderdesigns,,Wisdom and Wonder Designs,True,65,5,True,550+,550,100+,0,9,9 months,"Newcastle upon Tyne, GB",,https://www.notonthehighstreet.com/partners/wisdomandwonderdesigns,https://www.notonthehighstreet.com/partners/wisdomandwonderdesigns/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fwisdomandwonderdesigns,9.09
cutme,cutme,,cutme,True,8,29,True,550+,550,100+,12,,12 years,"London, GB",,https://www.notonthehighstreet.com/partners/cutme,https://www.notonthehighstreet.com/partners/cutme/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcutme,52.73
deadgooddog,deadgooddog,,dead Good dog,True,14,12,True,550+,550,100+,10,,10 years,"Derbyshire, GB",,https://www.notonthehighstreet.com/partners/deadgooddog,https://www.notonthehighstreet.com/partners/deadgooddog/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdeadgooddog,21.82
katrinaalexander,katrinaalexander,,katrina alexander,True,20,46,True,550+,550,100+,15,,15 years,"East Sussex, GB",,https://www.notonthehighstreet.com/partners/katrinaalexander,https://www.notonthehighstreet.com/partners/katrinaalexander/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fkatrinaalexander,83.64
shidapreservedflowers,shidapreservedflowers,,shida preserved flowers,True,0,0,True,550+,550,100+,6,,6 years,,,https://www.notonthehighstreet.com/partners/shidapreservedflowers,https://www.notonthehighstreet.com/partners/shidapreservedflowers/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fshidapreservedflowers,0.0
artisanne,artisanne,,Artisanne,True,3,7,True,500+,500,100+,5,,5 years,"Please select, GB","27 Lancaster Road, London, Please select, SW19 5DA, GB",https://www.notonthehighstreet.com/partners/artisanne,https://www.notonthehighstreet.com/partners/artisanne/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fartisanne,14.0
beckybaur,beckybaur,,Becky Baur,True,3,17,True,500+,500,100+,12,,12 years,"London, GB",,https://www.notonthehighstreet.com/partners/beckybaur,https://www.notonthehighstreet.com/partners/beckybaur/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fbeckybaur,34.0
blackfoxmetalcraft,blackfoxmetalcraft,,Black Fox Metalcraft,True,21,42,True,500+,500,100+,13,,13 years,"Hawick, GB",,https://www.notonthehighstreet.com/partners/blackfoxmetalcraft,https://www.notonthehighstreet.com/partners/blackfoxmetalcraft/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fblackfoxmetalcraft,84.0
camgraphic,camgraphic,,Cam Graphic.,True,26,12,True,500+,500,100+,4,,4 years,"Worcestershire, GB",,https://www.notonthehighstreet.com/partners/camgraphic,https://www.notonthehighstreet.com/partners/camgraphic/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcamgraphic,24.0
chikai,chikai,,Chikai,True,114,17,True,500+,500,100+,1,,1 year,"West Sussex, GB",,https://www.notonthehighstreet.com/partners/chikai,https://www.notonthehighstreet.com/partners/chikai/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fchikai,34.0
coybiscuit,coybiscuit,,Coy Biscuit,True,16,16,True,500+,500,100+,3,,3 years,"Manchester, GB",,https://www.notonthehighstreet.com/partners/coybiscuit,https://www.notonthehighstreet.com/partners/coybiscuit/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcoybiscuit,32.0
crumbsbrewing,crumbsbrewing,,Crumbs Brewing,True,1,11,True,500+,500,100+,7,,7 years,"Surrey, GB",,https://www.notonthehighstreet.com/partners/crumbsbrewing,https://www.notonthehighstreet.com/partners/crumbsbrewing/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcrumbsbrewing,22.0
crumpetorium,crumpetorium,,Crumpetorium,True,5,11,True,500+,500,100+,4,,4 years,"Norwich, GB",,https://www.notonthehighstreet.com/partners/crumpetorium,https://www.notonthehighstreet.com/partners/crumpetorium/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcrumpetorium,22.0
franklycollective,franklycollective,,Frankly Collective,True,25,4,True,500+,500,100+,2,,2 years,"Kent, GB",,https://www.notonthehighstreet.com/partners/franklycollective,https://www.notonthehighstreet.com/partners/franklycollective/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Ffranklycollective,8.0
gamely,gamely,,Gamely,True,0,0,True,500+,500,100+,1,,1 year,,,https://www.notonthehighstreet.com/partners/gamely,https://www.notonthehighstreet.com/partners/gamely/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fgamely,0.0
harberlondon,harberlondon,,Harber London,True,3,11,True,500+,500,100+,9,,9 years,"London, GB",,https://www.notonthehighstreet.com/partners/harberlondon,https://www.notonthehighstreet.com/partners/harberlondon/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fharberlondon,22.0
hattieandgeorge,hattieandgeorge,,Hattie & George,True,69,4,True,500+,500,100+,4,,4 years,"Rotherham, GB",,https://www.notonthehighstreet.com/partners/hattieandgeorge,https://www.notonthehighstreet.com/partners/hattieandgeorge/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fhattieandgeorge,8.0
buckleandcog,buckleandcog,,Inky Goat,True,18,28,True,500+,500,100+,11,,11 years,"Nottingham, GB",,https://www.notonthehighstreet.com/partners/buckleandcog,https://www.notonthehighstreet.com/partners/buckleandcog/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fbuckleandcog,56.0
katesmithjewellery,katesmithjewellery,,Kate Smith Jewellery,True,36,38,True,500+,500,100+,16,,16 years,"Birmingham, GB",,https://www.notonthehighstreet.com/partners/katesmithjewellery,https://www.notonthehighstreet.com/partners/katesmithjewellery/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fkatesmithjewellery,76.0
